method_id,config_json,per_well_mae_min,slope_proximity_min_per_decade,slope_min_per_decade,per_well_r2,within_well_cov,spearman_r_well_means,passes_spearman_filter
p1_fb_slide_cls_w120_stride10_spatA3_seed1_first_above_K3_thr0p3,"{""batch_size"": 256, ""cache_stem"": ""regress_all_filt_abcd_ntcRaw_madk1p5_spatA3"", ""device"": ""cuda"", ""epochs"": 30, ""extraction_rule_family"": ""threshold"", ""extraction_rule_id"": ""first_above_K3_thr0p3"", ""extraction_rule_label"": ""first t: P>0.3 (K=3)"", ""k_consecutive"": 3, ""lr"": 0.001, ""max_train_pixels"": null, ""method"": ""P1.2 F-B sliding-window classifier (Paper 18 / Li et al. 2024 adaptation)"", ""n_params"": 180641, ""n_test_pixels"": 5014, ""n_train_pixels"": 15912, ""n_val_pixels"": 6991, ""samples_per_min"": 15, ""seed"": 1, ""stride"": 10, ""window"": 120}",3.478641128540039,2.8837425743103045,-0.2498574256896956,0.1738920023187314,0.161912175835236,-0.3,False
p1_fb_slide_cls_w120_stride10_spatA3_seed1_first_above_K3_thr0p7,"{""batch_size"": 256, ""cache_stem"": ""regress_all_filt_abcd_ntcRaw_madk1p5_spatA3"", ""device"": ""cuda"", ""epochs"": 30, ""extraction_rule_family"": ""threshold"", ""extraction_rule_id"": ""first_above_K3_thr0p7"", ""extraction_rule_label"": ""first t: P>0.7 (K=3)"", ""k_consecutive"": 3, ""lr"": 0.001, ""max_train_pixels"": null, ""method"": ""P1.2 F-B sliding-window classifier (Paper 18 / Li et al. 2024 adaptation)"", ""n_params"": 180641, ""n_test_pixels"": 5014, ""n_train_pixels"": 15912, ""n_val_pixels"": 6991, ""samples_per_min"": 15, ""seed"": 1, ""stride"": 10, ""window"": 120}",3.201385498046875,2.594970944976809,-0.5386290550231911,0.8151556120566081,0.1454468474250057,-0.8999999999999998,False
p1_fb_slide_cls_w120_stride10_spatA3_seed1_fraction_above_lb10_thr0p5_f0p5,"{""batch_size"": 256, ""cache_stem"": ""regress_all_filt_abcd_ntcRaw_madk1p5_spatA3"", ""device"": ""cuda"", ""epochs"": 30, ""extraction_rule_family"": ""threshold"", ""extraction_rule_id"": ""fraction_above_lb10_thr0p5_f0p5"", ""extraction_rule_label"": ""5-of-10 above 0.5"", ""k_consecutive"": 3, ""lr"": 0.001, ""max_train_pixels"": null, ""method"": ""P1.2 F-B sliding-window classifier (Paper 18 / Li et al. 2024 adaptation)"", ""n_params"": 180641, ""n_test_pixels"": 5014, ""n_train_pixels"": 15912, ""n_val_pixels"": 6991, ""samples_per_min"": 15, ""seed"": 1, ""stride"": 10, ""window"": 120}",4.2289787292480465,3.0922207389831557,-0.0413792610168443,0.0191030195724513,0.3164126241595927,-0.0999999999999999,False
p1_fb_slide_cls_w120_stride10_spatA3_seed1_end_of_K3_run_thr0p5,"{""batch_size"": 256, ""cache_stem"": ""regress_all_filt_abcd_ntcRaw_madk1p5_spatA3"", ""device"": ""cuda"", ""epochs"": 30, ""extraction_rule_family"": ""threshold"", ""extraction_rule_id"": ""end_of_K3_run_thr0p5"", ""extraction_rule_label"": ""end of first K=3 run above 0.5"", ""k_consecutive"": 3, ""lr"": 0.001, ""max_train_pixels"": null, ""method"": ""P1.2 F-B sliding-window classifier (Paper 18 / Li et al. 2024 adaptation)"", ""n_params"": 180641, ""n_test_pixels"": 5014, ""n_train_pixels"": 15912, ""n_val_pixels"": 6991, ""samples_per_min"": 15, ""seed"": 1, ""stride"": 10, ""window"": 120}",3.497539520263672,2.7055350814819357,-0.4280649185180641,0.5695031401970323,0.1324033249918891,-0.6,False
p1_fb_slide_cls_w120_stride10_spatA3_seed1_linear_interp_thr0p5,"{""batch_size"": 256, ""cache_stem"": ""regress_all_filt_abcd_ntcRaw_madk1p5_spatA3"", ""device"": ""cuda"", ""epochs"": 30, ""extraction_rule_family"": ""interp"", ""extraction_rule_id"": ""linear_interp_thr0p5"", ""extraction_rule_label"": ""linear interp at P=0.5"", ""k_consecutive"": 3, ""lr"": 0.001, ""max_train_pixels"": null, ""method"": ""P1.2 F-B sliding-window classifier (Paper 18 / Li et al. 2024 adaptation)"", ""n_params"": 180641, ""n_test_pixels"": 5014, ""n_train_pixels"": 15912, ""n_val_pixels"": 6991, ""samples_per_min"": 15, ""seed"": 1, ""stride"": 10, ""window"": 120}",3.3283464431762697,2.737673047637942,-0.3959269523620577,0.3990709875347925,0.1373964322379157,-0.7,False
p1_fb_slide_cls_w120_stride10_spatA3_seed1_linear_interp_thr0p3,"{""batch_size"": 256, ""cache_stem"": ""regress_all_filt_abcd_ntcRaw_madk1p5_spatA3"", ""device"": ""cuda"", ""epochs"": 30, ""extraction_rule_family"": ""interp"", ""extraction_rule_id"": ""linear_interp_thr0p3"", ""extraction_rule_label"": ""linear interp at P=0.3"", ""k_consecutive"": 3, ""lr"": 0.001, ""max_train_pixels"": null, ""method"": ""P1.2 F-B sliding-window classifier (Paper 18 / Li et al. 2024 adaptation)"", ""n_params"": 180641, ""n_test_pixels"": 5014, ""n_train_pixels"": 15912, ""n_val_pixels"": 6991, ""samples_per_min"": 15, ""seed"": 1, ""stride"": 10, ""window"": 120}",3.5288040161132814,2.8540105377197285,-0.2795894622802714,0.1743059269353225,0.1493365794072202,-0.3,False
p1_fb_slide_cls_w120_stride10_spatA3_seed1_sigmoid_fit_thr0p5,"{""batch_size"": 256, ""cache_stem"": ""regress_all_filt_abcd_ntcRaw_madk1p5_spatA3"", ""device"": ""cuda"", ""epochs"": 30, ""extraction_rule_family"": ""interp"", ""extraction_rule_id"": ""sigmoid_fit_thr0p5"", ""extraction_rule_label"": ""fit sigmoid, t at P=0.5"", ""k_consecutive"": 3, ""lr"": 0.001, ""max_train_pixels"": null, ""method"": ""P1.2 F-B sliding-window classifier (Paper 18 / Li et al. 2024 adaptation)"", ""n_params"": 180641, ""n_test_pixels"": 5014, ""n_train_pixels"": 15912, ""n_val_pixels"": 6991, ""samples_per_min"": 15, ""seed"": 1, ""stride"": 10, ""window"": 120}",3.975803184509277,3.264756921386721,0.1311569213867208,0.3318680942717786,0.2398889038097641,0.6,False
p1_fb_slide_cls_w120_stride10_spatA3_seed1_first_deriv_peak,"{""batch_size"": 256, ""cache_stem"": ""regress_all_filt_abcd_ntcRaw_madk1p5_spatA3"", ""device"": ""cuda"", ""epochs"": 30, ""extraction_rule_family"": ""deriv"", ""extraction_rule_id"": ""first_deriv_peak"", ""extraction_rule_label"": ""argmax(dP/dt) \u2014 paper-6 analogue"", ""k_consecutive"": 3, ""lr"": 0.001, ""max_train_pixels"": null, ""method"": ""P1.2 F-B sliding-window classifier (Paper 18 / Li et al. 2024 adaptation)"", ""n_params"": 180641, ""n_test_pixels"": 5014, ""n_train_pixels"": 15912, ""n_val_pixels"": 6991, ""samples_per_min"": 15, ""seed"": 1, ""stride"": 10, ""window"": 120}",4.159817314147949,3.3465749298095715,0.2129749298095717,0.2000429348541601,0.2473968853916468,0.0999999999999999,False
p1_fb_slide_cls_w120_stride10_spatA3_seed1_second_deriv_peak,"{""batch_size"": 256, ""cache_stem"": ""regress_all_filt_abcd_ntcRaw_madk1p5_spatA3"", ""device"": ""cuda"", ""epochs"": 30, ""extraction_rule_family"": ""deriv"", ""extraction_rule_id"": ""second_deriv_peak"", ""extraction_rule_label"": ""argmax(d\u00b2P/dt\u00b2) \u2014 SDM analogue"", ""k_consecutive"": 3, ""lr"": 0.001, ""max_train_pixels"": null, ""method"": ""P1.2 F-B sliding-window classifier (Paper 18 / Li et al. 2024 adaptation)"", ""n_params"": 180641, ""n_test_pixels"": 5014, ""n_train_pixels"": 15912, ""n_val_pixels"": 6991, ""samples_per_min"": 15, ""seed"": 1, ""stride"": 10, ""window"": 120}",6.007840728759765,4.2564388786315925,1.1228388786315928,0.7072604110350853,0.2529951006083917,0.7,False
p1_fb_slide_cls_w120_stride10_spatA3_seed1_inflection_sigmoid,"{""batch_size"": 256, ""cache_stem"": ""regress_all_filt_abcd_ntcRaw_madk1p5_spatA3"", ""device"": ""cuda"", ""epochs"": 30, ""extraction_rule_family"": ""deriv"", ""extraction_rule_id"": ""inflection_sigmoid"", ""extraction_rule_label"": ""sigmoid inflection \u2014 Cy0 analogue"", ""k_consecutive"": 3, ""lr"": 0.001, ""max_train_pixels"": null, ""method"": ""P1.2 F-B sliding-window classifier (Paper 18 / Li et al. 2024 adaptation)"", ""n_params"": 180641, ""n_test_pixels"": 5014, ""n_train_pixels"": 15912, ""n_val_pixels"": 6991, ""samples_per_min"": 15, ""seed"": 1, ""stride"": 10, ""window"": 120}",3.975803184509277,3.264756921386721,0.1311569213867208,0.3318680942717786,0.2398889038097641,0.6,False
